ID,item.WG,item.WS,definition,category,age.70,age.50,age.30,n,bin,age_distr,age_distr_prob
657,NA,a17_43,好快/快的,descriptive_words,32.559824046920824,29.402912621359224,26.319140625,562,24~30,0|0|0|0|0|0|0|0|0|1|2|2|1|1|10|15|21|18|23|30|36|36|49|46|44|66|48|62|51,0|0|0|0|0|0|0|0|0|1|2|2|1|1|11|15|18|17|28|35|38|44|59|55|58|80|67|78|69
664,NA,a17_50,好的,descriptive_words,32.73056234718826,29.42720588235294,26.558069883527455,597,24~30,0|0|0|0|0|0|0|0|2|4|1|4|5|5|12|20|23|29|21|29|41|34|51|50|46|61|53|56|50,0|0|0|0|0|0|0|0|1|5|1|5|6|6|13|20|19|27|25|34|43|41|61|60|61|73|74|71|68
655,NA,a17_41,好酸/酸酸的,descriptive_words,32.329009009009006,29.485785953177256,22.692623574144488,667,24~30,0|0|0|0|0|0|0|0|0|1|2|8|11|8|19|34|30|32|25|38|46|34|49|51|51|63|47|61|57,0|0|0|0|0|0|0|0|0|1|2|10|13|9|20|34|25|30|30|44|48|41|59|61|67|76|65|77|77
681,NA,a17_67,好吵/吵鬧的,descriptive_words,35.58421052631578,29.529336734693878,27.37541899441341,533,24~30,0|0|0|0|0|0|0|0|1|1|0|0|3|2|12|13|17|26|21|23|34|36|46|50|44|56|41|55|52,0|0|0|0|0|0|0|0|1|1|0|0|4|2|13|13|14|24|25|27|35|44|55|60|58|67|57|70|70
339,d15_26,a17_26,快樂的/高興的,descriptive_words,32.530277777777776,29.56298449612403,25.98851931330472,598,24~30,0|0|1|2|0|2|4|8|3|1|0|4|3|4|10|15|30|21|25|27|39|34|47|47|44|67|46|60|54,0|0|1|3|0|3|5|8|2|1|0|5|4|5|11|15|25|20|30|31|41|41|57|57|58|81|64|76|73
665,NA,a17_51,長長的,descriptive_words,34.80509554140127,29.608950843727072,26.43728813559322,538,24~30,0|0|0|0|0|0|0|0|0|0|0|3|2|2|14|11|17|21|21|31|37|31|48|49|43|58|44|57|49,0|0|0|0|0|0|0|0|0|0|0|4|2|2|15|11|14|20|25|36|39|38|58|59|57|70|61|72|66
656,NA,a17_42,黃色的,descriptive_words,32.54650205761317,29.61157894736842,26.241002949852508,579,24~30,0|0|0|0|0|0|0|0|0|0|2|1|6|3|12|17|27|27|23|32|37|34|46|50|50|61|43|59|49,0|0|0|0|0|0|0|0|0|0|2|1|7|3|13|17|23|25|28|37|39|41|55|60|66|73|60|75|66
659,NA,a17_45,綠色的,descriptive_words,40,29.631396957123098,27.175342465753424,540,24~30,0|0|0|0|0|0|0|0|0|0|2|0|6|3|14|13|27|21|22|25|33|30|48|45|46|57|46|52|50,0|0|0|0|0|0|0|0|0|0|2|0|7|3|15|13|23|20|27|29|34|37|58|54|61|69|64|66|68
340,d15_27,a17_27,乾淨的,descriptive_words,32.731119133574005,29.80193236714976,25.984333821376282,538,24~30,0|0|0|0|0|0|0|0|2|0|1|0|1|4|11|14|18|24|25|25|39|27|45|49|41|63|47|50|52,0|0|0|0|0|0|0|0|1|0|1|0|1|5|12|14|15|22|30|29|41|33|54|59|54|76|65|63|70
661,NA,a17_47,藍藍的/藍色的,descriptive_words,40,29.829308909242297,27.288721804511276,520,24~30,0|0|0|0|0|0|0|0|0|0|2|1|5|3|8|13|29|25|19|25|31|29|44|42|48|53|46|52|45,0|0|0|0|0|0|0|0|0|0|2|1|6|3|9|13|24|23|23|29|32|35|53|51|63|64|64|66|61
669,NA,a17_55,好慢/慢慢的,descriptive_words,32.9515923566879,29.881274131274132,26.697682119205297,495,24~30,0|0|0|0|0|0|0|0|0|0|0|0|4|4|10|15|12|14|20|28|32|30|43|39|37|59|45|55|48,0|0|0|0|0|0|0|0|0|0|0|0|5|5|11|15|10|13|24|33|33|37|52|47|49|71|62|70|65
653,NA,a17_39,好硬/硬硬的,descriptive_words,32.84096916299559,29.904280155642024,25.436842105263157,589,24~30,0|0|0|0|0|0|0|0|0|1|3|4|6|8|11|21|24|30|27|30|45|27|43|52|44|60|45|55|53,0|0|0|0|0|0|0|0|0|1|4|5|7|9|12|21|20|28|33|35|47|33|52|63|58|72|62|70|72
663,NA,a17_49,白色的,descriptive_words,32.931462925851704,29.904280155642024,26.968320610687023,521,24~30,0|0|0|0|0|0|0|0|0|0|2|2|5|3|11|16|22|21|19|26|36|27|43|40|42|59|45|57|45,0|0|0|0|0|0|0|0|0|0|2|2|6|3|12|16|18|20|23|30|38|33|52|48|55|71|62|72|61
346,d16_04,a18_04,沒半個/沒有,quantifiers,29.266513761467888,24.850627615062763,21.236718115353373,949,24~30,0|0|0|1|0|1|7|9|11|12|8|15|18|23|39|43|50|55|50|53|64|56|62|62|57|71|55|70|57,0|0|0|1|0|1|9|9|7|15|10|19|22|26|41|43|42|51|60|62|67|68|75|75|75|86|76|89|77
347,d16_05,a18_05,還有,quantifiers,28.26451612903226,24.960438829787236,21.297982708933716,900,24~30,0|0|0|0|0|0|0|3|3|4|3|10|11|25|31|37|46|54|42|51|64|65|60|68|56|76|53|70|68,0|0|0|0|0|0|0|3|2|5|4|12|13|29|33|37|39|50|51|59|67|79|72|82|74|92|74|89|92
348,d16_06,a18_06,那個,quantifiers,30.025,25.099759615384617,21.320975609756097,926,24~30,0|0|0|0|0|1|4|6|3|11|12|21|20|24|33|40|59|52|52|56|51|54|58|62|50|67|53|74|63,0|0|0|0|0|1|5|6|2|14|15|26|24|28|35|40|50|49|63|65|53|66|70|75|66|81|74|94|85
691,NA,a18_13,很多,quantifiers,32.213472137170854,28,25.281449468085107,684,24~30,0|0|0|0|0|0|0|0|1|1|3|4|6|5|16|21|26|27|35|41|48|40|49|57|49|75|50|68|62,0|0|0|0|0|0|0|0|1|1|4|5|7|6|17|21|22|25|42|48|50|49|59|69|64|90|69|86|84
686,NA,a18_08,全部(通通),quantifiers,32.63933975240715,29.47360912981455,26.1936018957346,560,24~30,0|0|0|0|0|0|0|0|0|0|0|0|1|4|10|10|16|22|23|34|32|37|46|47|42|65|52|65|54,0|0|0|0|0|0|0|0|0|0|0|0|1|5|11|10|13|21|28|40|33|45|55|57|55|78|72|82|73
248,d13_05,a14_05,後面,locations,29.709272727272726,25.739870340356564,22.948066298342543,812,24~30,0|0|0|0|0|1|1|3|5|0|2|11|7|12|23|30|47|48|43|47|59|48|62|59|47|73|58|67|59,0|0|0|0|0|1|1|3|3|0|2|14|9|14|24|30|39|45|52|55|61|59|75|71|62|88|81|85|80
586,NA,a14_12,上面,locations,29.831890660592254,26.3015427769986,22.35016077170418,833,24~30,0|0|0|0|0|0|0|0|0|1|4|13|14|13|26|34|51|52|39|49|58|53|59|66|48|68|56|68|61,0|0|0|0|0|0|0|0|0|1|5|16|17|15|28|34|43|49|47|57|60|65|71|80|63|82|78|86|82
249,d13_06,a14_06,前面,locations,29.847105004906773,26.608490566037734,23.631264108352145,781,24~30,0|0|0|0|0|1|1|3|6|0|0|8|6|11|20|25|39|43|40|44|59|47|60|61|49|72|59|68|59,0|0|0|0|0|1|1|3|4|0|0|10|7|13|21|25|33|40|48|51|61|57|72|73|64|87|82|86|80
250,d13_07,a14_07,外面,locations,29.685545722713865,27.06926406926407,23.43012048192771,778,24~30,0|0|0|1|0|1|0|4|6|0|3|9|5|12|24|27|40|41|37|42|63|49|62|59|44|68|55|66|60,0|0|0|1|0|1|0|4|4|0|4|11|6|14|26|27|34|38|45|49|66|60|75|71|58|82|76|84|81
251,d13_08,a14_08,裡面,locations,29.833547008547008,27.25862068965517,23.83523878437048,756,24~30,0|0|0|0|0|1|0|3|3|2|2|11|4|12|19|20|38|43|34|38|64|48|60|58|50|65|52|68|61,0|0|0|0|0|1|0|3|2|2|2|14|5|14|20|20|32|40|41|44|67|59|72|70|66|78|72|86|82
587,NA,a14_13,下面,locations,30.507142857142856,27.455696202531644,23.307758620689654,747,24~30,0|0|0|0|0|0|0|0|0|0|4|13|9|10|20|27|43|46|35|40|52|44|51|65|45|65|52|65|61,0|0|0|0|0|0|0|0|0|0|5|16|11|11|21|27|36|43|42|47|54|54|61|78|59|78|72|82|82
591,NA,a14_17,在…裡面,locations,34.90935251798561,27.870090634441087,23.97491554054054,625,24~30,0|0|0|0|0|0|0|0|0|1|2|2|2|12|16|20|36|40|28|31|50|41|47|47|42|56|44|56|52,0|0|0|0|0|0|0|0|0|1|2|2|2|14|17|20|30|37|34|36|52|50|57|57|55|67|61|71|70
252,d13_09,a14_09,到…某個地方,locations,33.61395348837209,28,24.432649366324682,669,24~30,0|0|0|1|0|0|2|5|3|2|0|5|5|12|15|21|29|40|32|39|48|46|45|56|48|57|51|58|49,0|0|0|1|0|0|3|5|2|2|0|6|6|14|16|21|24|37|39|45|50|56|54|67|63|69|71|73|66
592,NA,a14_18,旁邊,locations,32.865549348230914,29.47360912981455,25.399921011058453,598,24~30,0|0|0|0|0|0|0|0|1|0|3|4|5|5|11|16|25|26|32|34|44|37|46|52|42|60|42|60|53,0|0|0|0|0|0|0|0|1|0|4|5|6|6|12|16|21|24|39|40|46|45|55|63|55|72|58|76|72
588,NA,a14_14,在…上面,locations,34.68695652173913,29.87093389296957,26.697682119205297,537,24~30,0|0|0|0|0|0|0|0|0|0|0|5|4|5|12|14|26|25|20|28|35|31|43|47|39|50|45|58|50,0|0|0|0|0|0|0|0|0|0|0|6|5|6|13|14|22|23|24|33|36|38|52|57|51|60|62|73|68
516,NA,a10_04,7-11(任何便利商店),places,27.706642728904846,25.388253638253637,22.046698113207547,939,24~30,0|0|0|0|0|0|0|0|3|8|5|16|16|20|28|34|57|49|47|52|71|55|66|70|63|72|64|75|68,0|0|0|0|0|0|0|0|2|10|6|20|20|23|30|34|48|46|57|60|74|67|80|84|83|87|89|95|92
517,NA,a10_05,**的家,places,28.25125348189415,25.436842105263157,22.03822393822394,860,24~30,0|0|0|0|0|0|0|0|1|4|4|12|7|19|28|35|48|50|45|49|65|63|56|65|53|71|49|73|63,0|0|0|0|0|0|0|0|1|5|5|15|9|22|30|35|40|47|54|57|68|77|67|78|70|86|68|92|85
515,NA,a10_03,學校/幼稚園,places,28.25125348189415,26.266136162687886,21.8695,880,24~30,0|0|0|0|0|0|0|0|1|1|3|6|9|15|30|27|53|48|38|53|65|63|66|63|61|71|60|76|71,0|0|0|0|0|0|0|0|1|1|4|8|11|17|32|27|45|45|46|62|68|77|80|76|80|86|83|96|96
524,NA,a10_13,加油站,places,32.18175182481752,27.426666666666666,23.88943298969072,696,24~30,0|0|0|0|0|0|0|0|1|1|1|2|6|10|12|21|37|34|24|39|54|50|53|55|52|64|55|66|59,0|0|0|0|0|0|0|0|1|1|1|2|7|11|13|21|31|32|29|45|56|61|64|66|68|77|76|84|80
521,NA,a10_10,醫院(或診所),places,30.025,27.565656565656564,24.636495176848875,738,24~30,0|0|0|0|0|0|0|0|2|0|0|10|7|5|17|26|32|34|35|36|54|45|58|62|58|69|58|70|60,0|0|0|0|0|0|0|0|1|0|0|12|9|6|18|26|27|32|42|42|56|55|70|75|76|83|81|89|81
518,NA,a10_07,菜市場,places,32.48349514563107,27.605504587155963,25.96007462686567,658,24~30,0|0|0|0|0|0|0|0|2|1|2|2|3|10|12|23|30|29|25|32|56|49|49|55|49|63|51|63|52,0|0|0|0|0|0|0|0|1|1|2|2|4|11|13|23|25|27|30|37|58|60|59|66|64|76|71|80|70
181,d09_11,a10_02,房子,places,29.823851851851853,27.848056537102472,23.503795620437955,753,24~30,0|0|0|0|0|0|2|0|2|4|2|10|4|10|27|21|46|32|34|38|49|44|61|60|56|66|56|66|63,0|0|0|0|0|0|3|0|1|5|2|12|5|11|29|21|39|30|41|44|51|54|73|72|74|80|78|84|85
523,NA,a10_12,商店/百貨公司,places,34.32636695018226,27.904656319290467,26.968320610687023,556,24~30,0|0|0|0|0|0|0|0|0|0|1|4|2|4|12|16|20|21|19|26|50|37|42|45|47|54|47|63|46,0|0|0|0|0|0|0|0|0|0|1|5|2|5|13|16|17|20|23|30|52|45|51|54|62|65|65|80|62
520,NA,a10_09,動物園,places,32.634525277435266,28.2751677852349,25.817168429617574,622,24~30,0|0|0|0|0|0|0|0|1|1|1|2|3|4|12|11|28|20|27|32|44|50|56|55|47|62|52|60|54,0|0|0|0|0|0|0|0|1|1|1|2|4|5|13|11|24|19|33|37|46|61|67|66|62|75|72|76|73
526,NA,a10_15,海,places,40,29.94796954314721,27.080503144654088,515,24~30,0|0|0|0|0|0|0|0|1|1|1|2|2|6|14|12|22|23|21|25|39|32|42|39|39|51|41|53|49,0|0|0|0|0|0|0|0|1|1|1|2|2|7|15|12|18|21|25|29|41|39|51|47|51|61|57|67|66
243,d12_04,a13_04,完了(結束的意思),time_words,31.264556962025317,25.109114811568798,19,959,24~30,0|0|0|1|1|4|8|18|17|10|20|24|19|26|36|40|48|52|51|52|66|57|58|57|56|66|49|66|57,0|0|0|1|1|5|11|18|11|12|25|30|23|30|38|40|40|49|61|60|69|70|70|69|74|80|68|84|77
242,d12_03,a13_03,晚上,time_words,29.933091568449683,27.198757763975156,24.59304245283019,757,24~30,0|0|0|0|0|1|0|3|3|0|4|10|7|7|15|27|31|35|34|41|57|45|59|65|54|69|58|69|63,0|0|0|0|0|1|0|3|2|0|5|12|9|8|16|27|26|33|41|48|59|55|71|78|71|83|81|87|85
241,d12_02,a13_02,開始,time_words,30.585714285714285,27.598130841121495,23.484154175588866,755,24~30,0|0|0|0|0|0|0|3|4|0|3|8|9|9|20|24|43|32|37|39|51|51|54|61|56|71|53|67|60,0|0|0|0|0|0|0|3|2|0|4|10|11|10|21|24|36|30|45|45|53|62|65|73|74|86|74|85|81
568,NA,a13_05,早上,time_words,32.731119133574005,28.872340425531913,25.653240740740742,588,24~30,0|0|0|0|0|0|0|0|1|1|5|1|4|4|10|10|26|27|27|30|40|42|41|55|41|63|51|56|53,0|0|0|0|0|0|0|0|1|1|6|1|5|5|11|10|22|25|33|35|42|51|49|66|54|76|71|71|72
572,NA,a13_09,今天,time_words,32.43739021329987,29.536348949919226,27.21818181818182,568,24~30,0|0|0|0|0|0|0|0|0|1|1|2|2|4|9|12|17|16|21|24|36|37|45|47|49|64|50|71|60,0|0|0|0|0|0|0|0|0|1|1|2|2|5|10|12|14|15|25|28|38|45|54|57|64|77|69|90|81
569,NA,a13_06,白天,time_words,32.53681592039801,29.669354838709676,27.21818181818182,566,24~30,0|0|0|0|0|0|0|0|1|0|1|3|2|5|8|11|21|20|23|24|36|32|46|48|48|63|56|65|53,0|0|0|0|0|0|0|0|1|0|1|4|2|6|9|11|18|19|28|28|38|39|55|58|63|76|78|82|72
571,NA,a13_08,先,time_words,32.30669745958429,29.698212407991587,27.055491329479768,603,24~30,0|0|0|0|0|0|0|0|1|0|2|3|5|6|10|16|21|24|21|25|44|33|45|55|50|66|52|66|58,0|0|0|0|0|0|0|0|1|0|2|4|6|7|11|16|18|22|25|29|46|40|54|66|66|80|72|84|78
349,d17_01,a19_01,什麼？,question_words,28.021983914209116,25.16743515850144,23.378589853826313,912,24~30,0|0|0|0|0|0|1|2|7|5|2|13|13|12|21|26|43|50|55|45|67|65|66|71|63|77|62|76|70,0|0|0|0|0|0|1|2|4|6|2|16|16|14|22|26|36|47|66|52|70|79|80|86|83|93|86|96|95
350,d17_02,a19_02,哪裡？,question_words,28.76797583081571,25.714243323442137,23.278266850068775,855,24~30,0|0|0|0|0|2|3|5|8|2|1|9|11|15|17|28|41|39|46|47|61|59|66|65|56|75|57|71|71,0|0|0|0|0|3|4|5|5|2|1|11|13|17|18|28|34|36|55|55|64|72|80|78|74|90|79|90|96
354,d17_06,a19_06,咦？,question_words,40,25.874707259953162,16.92556142668428,869,24~30,0|1|0|4|2|4|10|9|31|25|26|33|23|26|34|38|55|40|43|41|47|44|47|48|42|58|42|52|44,0|1|0|5|3|5|13|9|19|31|32|41|28|30|36|38|46|37|52|48|49|54|57|58|55|70|58|66|59
352,d17_04,a19_04,誰？,question_words,29.604527559055118,27.62608695652174,24.214317507418397,784,24~30,0|0|0|1|0|1|3|1|7|7|1|17|10|10|16|21|33|41|34|40|50|50|63|62|57|75|55|68|61,0|0|0|1|0|1|4|1|4|9|1|21|12|11|17|21|28|38|41|47|52|61|76|75|75|90|76|86|82
695,NA,a19_09,好不好？,question_words,32.013551020408165,27.690647482014388,25.320423412204235,712,24~30,0|0|0|0|0|0|0|0|1|2|2|7|8|7|14|17|29|29|30|31|54|56|54|55|53|74|54|69|66,0|0|0|0|0|0|0|0|1|2|2|9|10|8|15|17|24|27|36|36|56|68|65|66|70|89|75|87|89
693,NA,a19_07,嗎(對嗎/好嗎/是嗎),question_words,32.34009756097561,28.164658634538153,24.36056466302368,692,24~30,0|0|0|0|0|0|0|0|1|3|3|7|5|7|16|18|32|38|34|37|45|54|54|53|49|67|51|59|59,0|0|0|0|0|0|0|0|1|4|4|9|6|8|17|18|27|36|41|43|47|66|65|64|64|81|71|75|80
353,d17_05,a19_05,怎麼(辦)？,question_words,32.73056234718826,28.39047619047619,25.436842105263157,613,24~30,0|0|0|2|0|1|3|1|3|2|1|5|4|9|12|12|28|27|30|22|45|45|43|51|46|61|52|55|53,0|0|0|3|0|1|4|1|2|2|1|6|5|10|13|12|24|25|36|26|47|55|52|61|61|73|72|70|72
694,NA,a19_08,(還有)呢？,question_words,32.79343955014058,28.77358490566038,24.93625,588,24~30,0|0|0|0|0|0|0|0|1|1|0|3|5|5|11|13|21|33|28|37|40|43|53|44|43|61|42|56|48,0|0|0|0|0|0|0|0|1|1|0|4|6|6|12|13|18|31|34|43|42|52|64|53|57|73|58|71|65
696,NA,a19_10,為什麼？,question_words,32.31662125340599,29,26.647490347490347,581,24~30,0|0|0|0|0|0|0|0|0|1|0|1|2|0|8|9|18|24|21|28|44|41|46|55|49|68|50|59|57,0|0|0|0|0|0|0|0|0|1|0|1|2|0|9|9|15|22|25|33|46|50|55|66|64|82|69|75|77
697,NA,a19_11,幾個？,question_words,32.94514835605453,29.36644591611479,26.88485549132948,526,24~30,0|0|0|0|0|0|0|0|0|0|0|3|3|2|7|8|15|19|16|27|38|39|45|43|39|59|45|62|56,0|0|0|0|0|0|0|0|0|0|0|4|4|2|7|8|13|18|19|31|40|48|54|52|51|71|62|78|76
351,d17_03,a19_03,哪一個？,question_words,32.89085411942555,29.529336734693878,26.982599580712787,506,24~30,0|0|0|1|0|0|1|0|3|1|1|1|1|3|5|6|13|18|14|26|34|36|46|46|39|60|44|54|53,0|0|0|1|0|0|1|0|2|1|1|1|1|3|5|6|11|17|17|30|35|44|55|55|51|72|61|68|72
636,NA,a16_01,和,connecting_words,32.78088012139605,28.630769230769232,25.56066225165563,618,24~30,0|0|0|0|0|0|0|0|0|1|0|2|3|5|7|15|26|27|28|37|44|43|53|50|47|60|53|60|57,0|0|0|0|0|0|0|0|0|1|0|2|4|6|7|15|22|25|34|43|46|52|64|60|62|72|74|76|77
560,NA,a12_44,我們的,people,34.615584415584415,30.38888888888889,27.146564885496183,487,30~36,0|0|0|0|0|0|0|0|0|1|2|2|1|0|6|6|15|11|19|25|34|30|38|47|38|56|45|59|52,0|0|0|0|0|0|0|0|0|1|2|2|1|0|6|6|13|10|23|29|35|37|46|57|50|67|62|75|70
559,NA,a12_43,你們,people,40,32.326771653543304,28.69865470852018,409,30~36,0|0|0|0|0|0|0|0|0|1|1|1|1|0|4|6|8|12|15|22|25|26|35|41|36|46|41|46|42,0|0|0|0|0|0|0|0|0|1|1|1|1|0|4|6|7|11|18|26|26|32|42|49|47|55|57|58|57
558,NA,a12_42,護士,people,40,32.56719817767654,27.510825688073396,429,30~36,0|0|0|0|0|0|0|0|1|0|0|2|3|3|9|9|12|12|14|20|35|26|34|39|35|44|39|51|41,0|0|0|0|0|0|0|0|1|0|0|2|4|3|10|9|10|11|17|23|36|32|41|47|46|53|54|65|55
561,NA,a12_45,小姐,people,40,32.65183246073298,28.593017456359103,425,30~36,0|0|0|0|0|0|0|0|0|1|0|4|1|3|9|14|18|17|19|21|23|28|31|36|32|45|37|44|42,0|0|0|0|0|0|0|0|0|1|0|5|1|3|10|14|15|16|23|24|24|34|37|43|42|54|51|56|57
563,NA,a12_47,你們的,people,40,32.753566796368354,29.481658031088084,358,30~36,0|0|0|0|0|0|0|0|0|1|1|0|1|0|4|5|5|6|11|21|24|19|31|34|31|44|38|43|39,0|0|0|0|0|0|0|0|0|1|1|0|1|0|4|5|4|6|13|24|25|23|37|41|41|53|53|54|53
562,NA,a12_46,司機,people,40,32.853470437018,28.91111111111111,352,30~36,0|0|0|0|0|0|0|0|0|0|0|0|0|2|6|6|9|10|15|12|24|25|28|33|30|43|36|39|34,0|0|0|0|0|0|0|0|0|0|0|0|0|2|6|6|8|9|18|14|25|30|34|40|39|52|50|49|46
566,NA,a12_50,郵差,people,40,32.916114790286976,27.72258064516129,406,30~36,0|0|0|0|0|0|0|0|1|0|1|1|0|4|5|10|10|13|15|16|33|28|28|40|33|42|36|48|42,0|0|0|0|0|0|0|0|1|0|1|1|0|5|5|10|8|12|18|19|34|34|34|48|43|51|50|61|57
564,NA,a12_48,他們,people,40,32.93861066235864,29.470551181102362,348,30~36,0|0|0|0|0|0|0|0|0|0|2|0|1|0|4|4|4|8|11|18|21|21|29|34|31|42|37|45|36,0|0|0|0|0|0|0|0|0|0|2|0|1|0|4|4|3|7|13|21|22|26|35|41|41|51|51|57|49
550,NA,a12_34,嬸嬸,people,40,33.49390243902439,27.463581488933603,475,30~36,0|0|0|0|0|0|0|0|2|3|4|9|9|8|18|20|27|19|23|21|35|29|31|30|36|37|40|34|40,0|0|0|0|0|0|0|0|1|4|5|11|11|9|19|20|23|18|28|24|36|35|37|36|47|45|56|43|54
565,NA,a12_49,他們的,people,40,34,29.78555417185554,319,30~36,0|0|0|0|0|0|0|0|0|0|1|0|1|0|5|2|5|5|9|18|21|17|27|30|24|39|36|42|37,0|0|0|0|0|0|0|0|0|0|1|0|1|0|5|2|4|5|11|21|22|21|33|36|32|47|50|53|50
544,NA,a11_30,晚餐,games_routines,40,32.68595041322314,29.20670498084291,407,30~36,0|0|0|0|0|0|0|0|0|1|0|1|2|4|4|8|14|13|15|17|26|22|35|32|35|43|40|50|45,0|0|0|0|0|0|0|0|0|1|0|1|2|5|4|8|12|12|18|20|27|27|42|39|46|52|56|63|61
543,NA,a11_29,午餐,games_routines,40,33.07982261640798,29.339160045402952,384,30~36,0|0|0|0|0|0|0|0|0|1|0|1|2|3|5|8|11|10|14|15|26|21|32|32|33|41|41|47|41,0|0|0|0|0|0|0|0|0|1|0|1|2|3|5|8|9|9|17|17|27|26|39|39|43|49|57|59|55
625,NA,a15_86,拔,action_words,40,30.166666666666668,26.907777777777778,538,30~36,0|0|0|0|0|0|0|0|2|2|0|5|5|6|17|12|25|19|23|26|39|36|41|44|37|56|46|48|49,0|0|0|0|0|0|0|0|1|2|0|6|6|7|18|12|21|18|28|30|41|44|49|53|49|67|64|61|66
629,NA,a15_90,曬,action_words,40,32.16566866267465,27.426666666666666,437,30~36,0|0|0|0|0|0|0|0|0|1|0|1|2|2|7|7|14|15|17|23|33|23|36|34|35|58|39|47|43,0|0|0|0|0|0|0|0|0|1|0|1|2|2|7|7|12|14|20|27|34|28|43|41|46|70|54|59|58
622,NA,a15_83,數數,action_words,40,32.38425925925926,26.66089494163424,493,30~36,0|0|0|0|0|0|0|0|1|2|1|6|7|7|9|12|22|18|17|30|33|30|41|41|32|52|41|46|45,0|0|0|0|0|0|0|0|1|2|1|8|9|8|10|12|18|17|20|35|34|37|49|49|42|63|57|58|61
630,NA,a15_91,拆,action_words,40,32.642699115044245,27.986195826645265,397,30~36,0|0|0|0|0|0|0|0|0|1|0|5|4|4|4|9|12|8|18|13|29|22|32|37|24|50|35|45|45,0|0|0|0|0|0|0|0|0|1|0|6|5|5|4|9|10|7|22|15|30|27|39|45|32|60|49|57|61
633,NA,a15_94,假裝,action_words,40,32.77260638297872,29.619683257918552,327,30~36,0|0|0|0|0|0|0|0|0|0|0|1|1|1|6|6|8|8|15|16|17|18|29|25|24|46|35|34|37,0|0|0|0|0|0|0|0|0|0|0|1|1|1|6|6|7|7|18|19|18|22|35|30|32|55|49|43|50
626,NA,a15_87,投,action_words,40,32.80223048327137,29.205360824742268,389,30~36,0|0|0|0|0|0|0|0|0|1|0|3|4|1|8|10|15|14|14|16|27|21|39|28|25|45|36|41|41,0|0|0|0|0|0|0|0|0|1|0|4|5|1|9|10|13|13|17|19|28|26|47|34|33|54|50|52|55
411,NA,a04_51,咖啡,food_drink,32.57131931166348,30.03846153846154,26.149496797804208,625,30~36,0|0|0|0|0|0|0|0|0|3|3|1|8|11|14|22|31|27|23|37|42|38|41|54|46|64|47|59|54,0|0|0|0|0|0|0|0|0|4|4|1|10|13|15|22|26|25|28|43|44|46|49|65|61|77|65|75|73
416,NA,a04_56,雞塊,food_drink,35.35629629629629,30.3,26.976149425287357,526,30~36,0|0|0|0|0|0|0|0|0|1|1|3|0|7|12|19|17|19|17|26|35|32|40|45|39|56|49|54|54,0|0|0|0|0|0|0|0|0|1|1|4|0|8|13|19|14|18|20|30|36|39|48|54|51|67|68|68|73
425,NA,a04_65,可樂,food_drink,32.8751944684529,30.625,26.152062868369352,564,30~36,0|0|0|0|0|0|0|0|1|1|2|1|4|10|14|20|24|18|24|31|41|37|34|46|41|60|45|55|55,0|0|0|0|0|0|0|0|1|1|2|1|5|11|15|20|20|17|29|36|43|45|41|55|54|72|62|70|74
432,NA,a04_72,冰棒,food_drink,34.844274809160304,30.642857142857142,26.49035087719298,522,30~36,0|0|0|0|0|0|0|0|1|4|0|3|5|2|13|15|25|22|21|30|37|31|37|44|35|54|42|57|44,0|0|0|0|0|0|0|0|1|5|0|4|6|2|14|15|21|21|25|35|39|38|45|53|46|65|58|72|59
427,NA,a04_67,豆子,food_drink,40,30.785714285714285,27.278709677419354,522,30~36,0|0|0|0|0|0|0|0|0|1|2|7|3|12|17|24|30|25|24|24|34|33|36|43|34|49|40|45|39,0|0|0|0|0|0|0|0|0|1|2|9|4|14|18|24|25|23|29|28|35|40|43|52|45|59|56|57|53
428,NA,a04_68,醬油,food_drink,35.584210526315786,30.8125,25.989458128078816,537,30~36,0|0|0|0|0|0|0|0|1|0|0|0|5|7|7|20|23|20|25|26|44|35|35|43|43|53|45|49|56,0|0|0|0|0|0|0|0|1|0|0|0|6|8|7|20|19|19|30|30|46|43|42|52|57|64|62|62|76
426,NA,a04_66,蕃茄醬,food_drink,40,30.8125,28.328,436,30~36,0|0|0|0|0|0|0|0|0|0|0|0|0|4|9|12|17|17|15|21|28|26|35|43|29|53|40|50|37,0|0|0|0|0|0|0|0|0|0|0|0|0|5|10|12|14|16|18|24|29|32|42|52|38|64|56|63|50
415,NA,a04_55,口香糖,food_drink,40,31.3639846743295,25.856053811659194,501,30~36,0|0|0|0|0|0|0|0|1|1|0|0|1|2|8|17|21|16|27|25|30|33|37|39|42|56|42|52|51,0|0|0|0|0|0|0|0|1|1|0|0|1|2|9|17|18|15|33|29|31|40|45|47|55|67|58|66|69
91,d04_31,a04_31,梨子,food_drink,40,32,27.099424626006904,544,30~36,0|0|0|0|0|0|0|1|1|2|4|5|4|7|12|23|18|28|23|24|47|36|40|38|38|55|40|53|45,0|0|0|0|0|0|0|1|1|2|5|6|5|8|13|23|15|26|28|28|49|44|48|46|50|66|56|67|61
423,NA,a04_63,奇異果,food_drink,40,32,27.586899563318777,498,30~36,0|0|0|0|0|0|0|0|0|1|1|3|4|6|8|20|23|26|24|23|31|32|37|41|38|50|41|52|37,0|0|0|0|0|0|0|0|0|1|1|4|5|7|9|20|19|24|29|27|32|39|45|49|50|60|57|66|50
